,jobTitle,companyName,meanPay,payRange
1168,Senior Data Analyst - Contractor,CWXSTAT,"$213,746",$204K - $221K
1169,Data Processing Analyst - Hourly,RVM Enterprises,$25,$24 - $26
1170,Data Quality Analyst - Hourly Contractor,Apple,$74,$71 - $77
1171,Senior Data Analyst,Cox Enterprises,"$91,788",$89K - $95K
1172,Data Programming Analyst,Augeo Marketing,"$109,912",$107K - $115K
1173,Senior Data Analyst - Contractor,Intelliware Systems,"$124,773",$119K - $129K
1174,Research Data Analyst,Cincinnati State Technical & Community College,"$47,853",$46K - $50K
1175,Enterprise Data Analyst,Caesars Entertainment,"$50,943",$49K - $53K
1176,Senior Data Analyst - Hourly Contractor,KeyBank,$54,$52 - $57
1177,Market Data Analyst,Capco,"$67,476",$65K - $70K
1178,Master Data Analyst,Husky Energy,"$82,943",$79K - $87K
1179,Research Data Analyst,ICF,"$58,139",$56K - $60K
1180,Health Data Research Senior Analyst - Hourly,Blanchard Valley Health System,$15,$15 - $15
1181,Business Data Analyst,HomeAdvisor,"$66,616",$64K - $70K
1182,Senior Data Analyst,State of Minnesota,"$70,177",$67K - $73K
1183,Senior Data Analyst,Excyl,"$112,965",$109K - $117K
1184,Lead Data Analyst,Monkedia,"$65,152",$63K - $68K
1185,Master Data Analyst - Intern,Hanger,"$82,465",$79K - $86K
1186,Metric Data Analyst,Lockheed Martin,"$85,474",$83K - $89K
1187,Principal Data Analyst,Great River Energy,"$95,183",$92K - $99K
1188,Clinical Data Analyst - Monthly,Orthofix,"$4,343",$4K - $5K
1189,Data Archiving Analyst - Hourly,Pacific Corporate Group,$30,$28 - $31
1190,Data Migration Analyst - Hourly Intern,Genentech,$27,$26 - $28
1191,Data Systems Analyst,CBRE,"$58,488",$56K - $61K
1192,Business Data Analyst,Applied Systems,"$57,876",$55K - $60K
1193,Quality Assurance Data Analyst,GBMC HealthCare,"$83,997",$81K - $88K
1194,Financial Systems/Data Analyst,J.P. Morgan,"$118,491",$114K - $123K
1195,Data Warehouse Analyst,Santander Consumer USA,"$74,468",$72K - $77K
1196,Technical Data Analyst,Facebook,"$106,609",$102K - $111K
1197,Senior Data Analyst,EngagePoint,"$138,111",$132K - $144K
1198,Data Warehouse Analyst,American Century Investments,"$74,556",$72K - $77K
1199,Senior Financial Data Analyst,Parallon,"$102,081",$98K - $107K
1200,Senior Data Analyst,Grayhair Software,"$66,425",$64K - $70K
1201,Pricing Data Analyst,Safeway,"$57,522",$56K - $60K
1202,Senior Data Analyst - Hourly,Lawson Software,$85,$82 - $89
1203,"Analyst, Data Warehouse ETL Developer",TRIBIS,"$66,351",$63K - $70K
1204,Senior Data Analyst - Hourly Contractor,Experis,$57,$54 - $59
1205,Lead Data Analyst,T. D. Williamson,"$65,152",$62K - $67K
1206,Research Data Analyst,City of New York,"$90,228",$87K - $94K
1207,Senior Data Quality Analyst - Hourly,CoreLogic,$19,$19 - $20
1208,Senior Research Data Analyst,University of Florida,"$82,699",$79K - $86K
1209,Data Analyst New Grad,Hewlett Packard Enterprise | HPE,"$80,318",$77K - $84K
1210,Financial Data Analyst,GyanSys,"$62,097",$60K - $65K
1211,Senior Data Analyst,NewYork-Presbyterian Hospital,"$102,508",$98K - $106K
1212,Junior Data Analyst - Hourly,Reinsurance Group of America,$19,$18 - $20
1213,Senior Data Analyst I,CSX,"$84,600",$82K - $87K
1214,Product Data Analyst - Hourly,The Master's Craft,$14,$14 - $15
1215,Maintenance Data Analyst,US Air Force,"$26,933",$26K - $28K
1216,Network Systems and Data Communications Analyst,Northrop Grumman,"$81,978",$79K - $85K
1217,Network Systems and Data Communications Analyst - Hourly,BOLIDE TECHNOLOGY GROUP,$25,$24 - $26
1218,Data Warehouse Analyst,Hewlett Packard Enterprise | HPE,"$75,951",$74K - $78K
1219,Data Analyst Intern,HARMAN,"$71,595",$68K - $74K
1220,Business Data Analyst III,Paragon Technology Group,"$94,568",$91K - $98K
1221,Marketing Data Analyst - Hourly Intern,Whitepages,$16,$16 - $17
1222,Networks Systems and Data Communications Analyst,Parasoft,"$59,109",$56K - $61K
1223,Project Data Analyst - Hourly Contractor,Cargill,$36,$34 - $37
1224,Associate Data Analyst,Pfizer,"$69,054",$66K - $72K
1225,Senior Data Analyst,Humble Bundle,"$99,555",$95K - $104K
1226,Clinical Data Analyst - Hourly,Optum,$31,$30 - $32
1227,Senior Safety Data Analyst,Sunovion,"$105,000",$100K - $109K
1228,Reporting Analyst (Data Analyst),LifeMasters Supported SelfCare,"$101,586",$97K - $106K
1229,Data Management Analyst,Epiq,"$39,737",$39K - $41K
1230,Healthcare Revenue Data Analyst - Hourly,MCAG,$16,$16 - $17
1231,Data Analyst II,Milestone Technologies,"$120,417",$116K - $126K
1232,Business Data Analyst - Contractor,Frontier Communications,"$80,924",$78K - $85K
1233,Marketing Analyst (Senior Data Insights Manager),Yahoo,"$186,605",$180K - $193K
1234,Market Data Analyst,Nuance,"$75,406",$72K - $78K
1235,Senior Business Data Analyst,Farmers Insurance Group,"$93,207",$90K - $97K
1236,Qualitative Data Analyst,RBS Citizens,"$63,409",$61K - $66K
1237,Marketing Data Analyst - Hourly,USA Vein Clinics,$14,$13 - $14
1238,Data Processing Programmer/Analyst - Hourly,Japs-Olson,$29,$28 - $30
1239,Business Data Analyst - Contractor,Insight Global,"$68,048",$65K - $70K
1240,Business Data Analyst,US Army Corps of Engineers,"$64,067",$61K - $67K
1241,Data Quality Analyst - Contractor,Target,"$68,303",$65K - $71K
1242,Data Warehouse Analyst - Microstrategy,Bon-Ton Stores,"$94,847",$91K - $99K
1243,Advancement Services Data Systems Analyst,The Principia,"$51,225",$49K - $54K
1244,Scientific Data Analyst - Contractor,ICF,"$70,314",$67K - $73K
1245,Statistical Data Analyst,MEI Technologies,"$69,278",$66K - $72K
1246,Business Data Analyst - Hourly,Toyota North America,$23,$22 - $24
1247,Data and Policy Analyst,USLI,"$45,849",$44K - $48K
1248,Provider Data Analyst Credentialing,UnitedHealth Group,"$36,858",$35K - $38K
1249,Junior Associate Data Analyst - Hourly Contractor,TinyCo,$22,$20 - $22
1250,Senior Data Analyst,POSSIBLE,"$96,596",$93K - $100K
1251,Data Entry Analyst - Hourly,Patterson Pope,$11,$11 - $11
1252,Pharmacy Analyst (Data Analyst) - Hourly,Maxisit,$41,$40 - $43
1253,Product Data Analyst - Contractor,Steelcase,"$58,629",$56K - $61K
1254,Senior Data Analyst,Fuel Talent,"$65,043",$62K - $68K
1255,Senior Data Analyst,Ziff Brothers Investments,"$108,771",$104K - $112K
1256,Associate Data Analyst,Yodle,"$55,090",$53K - $57K
1257,Financial Data Analyst,MetLife,"$65,126",$62K - $67K
1258,Human Resources Data Management Analyst - Hourly,BD,$17,$16 - $18
1259,Data Analyst Intern,Varian Medical Systems,"$74,757",$72K - $78K
1260,Senior Data Analyst,DONE by NONE,"$81,490",$78K - $84K
1261,Business Data Analyst,Progressive Insurance,"$76,524",$73K - $80K
1262,Data Analyst II,Cornell University,"$53,331",$51K - $55K
1263,Business/Data/Systems Analyst,Intone Networks,"$65,789",$63K - $68K
1264,Data Operations Analyst,CareNow,"$51,274",$50K - $53K
1265,Business Systems - Data Analyst,Alliance Data,"$67,876",$65K - $71K
1266,Digital Data Analyst,Young & Rubicam,"$82,278",$78K - $86K
1267,Principal Data Analyst,Pizza Hut,"$86,482",$83K - $90K
1268,Financial Data Analyst,Squarespace,"$70,945",$69K - $74K
1269,Healthcare Data Analyst - Monthly,Healthcare Services Group,"$5,291",$5K - $6K
1270,Business Data Analyst II,Woodforest National Bank,"$66,768",$64K - $70K
1271,Business Data Analyst,Resurgent Capital Services,"$54,235",$52K - $57K
1272,Senior Operations Data Analyst - Hourly,Metagenics,$23,$22 - $24
1273,Programmer Analyst/Senior Data Analyst - Hourly,HRD,$34,$32 - $35
1274,Senior Data Analyst,Luxottica Retail,"$75,072",$73K - $78K
1275,Senior Technical Data Analyst,Arcadia.io,"$91,073",$88K - $95K
1276,Data Warehouse Analyst,UT Medical Group,"$74,477",$72K - $77K
1277,Business Data Analyst,Keck Medicine of USC,"$80,204",$77K - $83K
1278,Associate Data Analyst,Amway,"$61,887",$59K - $65K
1279,Associate Data Analyst,Scholastic,"$74,805",$72K - $78K
1280,Data Quality Analyst,HERE Technologies,"$57,175",$55K - $60K
1281,Network Systems/Data Communications Analyst - Hourly,Kyocharo USA,$26,$25 - $27
1282,Lead Data Analyst,Gwynnie Bee,"$116,831",$112K - $121K
1283,Business Data Analyst,Con Edison Solutions,"$79,317",$76K - $82K
1284,Senior Data Analyst,Concho,"$85,971",$82K - $90K
1285,Network Systems and Data Communications Analyst,Balum,"$77,106",$74K - $80K
1286,Operations Research Analyst & Data Management,"JBS USA Holdings, Inc.","$90,843",$88K - $94K
1287,Fotmulary Data Analyst - Hourly Intern,BusinessOne Technologies,$20,$19 - $21
1288,Data Programmer/Analyst,Celerion,"$51,036",$49K - $53K
1289,Business Data Analyst,TrueBridge Resources,"$69,513",$67K - $72K
1290,Data Program Analyst - Hourly Intern,Visa Inc.,$24,$23 - $25
1291,SAP Master Data Analyst - Hourly,Love's Travel Stops & Country Stores,$18,$17 - $18
1292,SQL Data Analyst - Hourly,Cairn Solutions,$35,$34 - $37
1293,Senior Business Data Analyst,Bank of the West,"$118,926",$114K - $124K
1294,Data Reporting Analyst,"Columbia Bank (WA, OR & ID)","$49,978",$48K - $52K
1295,Business Data Analyst,ING,"$78,424",$75K - $81K
1296,Senior Data Analyst - Contractor,TEKsystems,"$134,664",$131K - $141K
1297,Senior Data Analyst,LRW,"$100,559",$97K - $105K
1298,Data Analyst II,Partners HealthCare,"$90,692",$87K - $94K
1299,Data Warehouse Programmer Analyst,ACC,"$83,055",$79K - $87K
1300,Business Data Analyst,Erimax,"$49,000",$47K - $51K
1301,Clinical Data Analyst - Hourly,Altasciences,$22,$21 - $22
1302,Lab Clinical Data Analyst,Q² Solutions,"$51,953",$50K - $54K
1303,Senior Data Analyst,Brookings Institution,"$91,448",$88K - $96K
1304,GIS Data Analyst II,Nokia,"$71,468",$68K - $74K
1305,Research Data Analyst - Hourly,University of Kentucky,$16,$16 - $17
1306,Health Data Analyst,Freedman Healthcare,"$82,191",$79K - $85K
1307,Information Analyst Data Manager - Bioinformatics - Hourly,University of Rochester,$22,$21 - $23
1308,Senior Data Analyst,Amazon,"$70,455",$67K - $73K
1309,Business Data Analyst II,Exeter Finance,"$92,219",$88K - $95K
1310,Business Data Analyst - Contractor,Apple,"$67,467",$65K - $70K
1311,Data Entry Analyst - Hourly,TSYS|Total System Services,$14,$14 - $15
1312,Data Implementations Analyst II,RealPage,"$42,000",$40K - $44K
1313,Business Data Analyst,Delta Dental Plan of Michigan,"$76,123",$73K - $79K
1314,Senior Data Analyst,Lucid Software,"$67,669",$65K - $70K
1315,Financial Data Analyst,OneAmerica,"$54,795",$53K - $57K
1316,Research Data Analyst II - Hourly,UC San Francisco,$31,$30 - $32
1317,Senior Data Quality Analyst,Ancestry,"$49,486",$48K - $52K
1318,Financial Data Analyst,CVS Health,"$69,233",$66K - $72K
1319,Data Security Analyst,Volvo Information Technology,"$59,296",$57K - $62K
1320,Lead Data Analyst,Huron Consulting Group,"$49,275",$48K - $51K
1321,Network Systems and Data Communications Analyst,MANHATTAN THERAPEUTIC RESEARCH FOUNDATION,"$63,994",$61K - $66K
1322,Senior Data Analyst,Intellimed,"$60,043",$58K - $63K
1323,Data Analyst I,Everi,"$75,092",$72K - $79K
1324,Data Manager/Analyst,Case Western Reserve University,"$41,794",$40K - $43K
1325,Data Analyst/Business Analyst,AliMed,"$62,500",$60K - $64K
1326,Senior Clinical Data Analyst,Geisinger,"$104,523",$101K - $109K
1327,Data Warehouse Analyst,Intercontinental Exchange,"$77,481",$74K - $81K
1328,Data Science Analyst,Avant,"$69,835",$67K - $72K
1329,Pricing Data Analyst,Hinduja Global Solutions,"$44,894",$43K - $46K
1330,Data Quality Analyst,KBR,"$70,050",$67K - $72K
1331,Data Tracking Analyst - Hourly Contractor,Chubb,$16,$15 - $17
1332,Basel Data Analyst,SHIMENTO,"$81,597",$78K - $85K
1333,Senior Data Analyst,Nicor,"$76,397",$74K - $80K
1334,Senior Data Analyst,Ocwen Financial,"$55,475",$53K - $57K
1335,Business Data Analyst,UBS,"$130,428",$126K - $135K
1336,Senior Data Analyst,BOLD,"$115,789",$110K - $121K
1337,Data Mining Analyst - Hourly Contractor,RGP,$27,$26 - $28
1338,Marketing Data Analyst,Bayer,"$113,105",$108K - $119K
1339,Student Data Analyst - Hourly Intern,University of Kentucky,$12,$11 - $12
1340,Network Systems and Data Communications Analyst - Hourly,ZENITH TRANSCRIPTION SOLUTIONS,$22,$21 - $23
1341,Data Communications Analyst,Tapestry Church,"$57,894",$55K - $61K
1342,Senior Data Analyst,Hero Digital,"$65,046",$62K - $68K
1343,Data Systems Analyst,FCSI,"$25,643",$25K - $27K
1344,Data Management Analyst,Strataserv,"$65,365",$63K - $68K
1345,Data Analyst Intern,ShareThis,"$77,121",$75K - $80K
1346,Senior Data Analyst,American Express,"$98,208",$95K - $102K
1347,Data Analyst I - Contractor,INDUS,"$38,794",$37K - $40K
1348,ETL Developer/Data Analyst,WorldDoc,"$64,542",$61K - $68K
1349,Business Intelligence - Statistical Data Analyst,Marketing Associates,"$97,162",$93K - $102K
1350,Senior Data Analyst,Zebra Technologies,"$84,728",$81K - $88K
1351,Business Data Analyst,Dun & Bradstreet,"$86,622",$83K - $89K
1352,Senior Data Analyst,Amway,"$91,916",$88K - $95K
1353,Senior Data Analyst,NorthStar Capital Market Services,"$100,730",$97K - $105K
1354,Data Warehouse Analyst,Cisco Systems,"$120,322",$115K - $126K
1355,Business Data Analyst,Harris,"$74,477",$71K - $77K
1356,IT Data Warehouse Support Analyst,Salesforce,"$109,969",$105K - $115K
1357,Managed Care Data Analyst,Norton Healthcare,"$78,198",$76K - $81K
1358,Customer Data Analyst,Symphony RetailAI,"$77,626",$75K - $80K
1359,Data Analyst Manager,AT&T,"$88,339",$85K - $92K
1360,Lead Data Analyst,SparkPost,"$122,631",$118K - $128K
1361,Clinical Data Analyst,"MONSOON INFOTECH, INC.","$58,250",$56K - $61K
1362,Network Sys and Data Comm Analyst,Korean Christian Times,"$53,981",$52K - $56K
1363,Data Science Analyst,Domino's,"$88,594",$85K - $93K
1364,Senior Secondary Market Data Analyst,American Home Mortgage,"$79,973",$77K - $83K
1365,Senior Data Analyst,Fujitsu,"$95,889",$92K - $100K
1366,Flight Data Analyst Level IV,Boeing,"$124,084",$120K - $130K
1367,Technical Data Analyst,Knowland,"$71,272",$68K - $73K
1368,Network Systems and Data Communications Analyst,Avesta Computer Services,"$85,653",$81K - $89K
1369,Data Analyst Intern,NEWSCYCLE Solutions,"$63,004",$61K - $66K
1370,Marketing Data Analyst - Intern,Bloomberg L.P.,"$69,240",$67K - $72K
1371,Senior Data Analyst,Independence Blue Cross,"$78,127",$75K - $81K
1372,Senior Product Data Analyst,Steelcase,"$72,746",$70K - $76K
1373,Senior Statistical Data Analyst - Hourly,Intermountain Healthcare,$48,$46 - $50
1374,Senior Data Analyst,Strategic Staffing Solutions,"$162,509",$156K - $170K
1375,Data Analyst Intern,Lightpath,"$71,591",$68K - $75K
1376,SAS Analyst/Clinical Data Manager,"CANOPY ONE SOLUTIONS, INC.","$71,271",$69K - $74K
1377,Data Systems Analyst,Jewish Federation of Metro Detroit,"$67,613",$65K - $71K
1378,Senior Data Analyst,Battelle,"$51,641",$49K - $54K
1379,Senior Data Analyst,HD Supply,"$93,806",$91K - $98K
1380,Operations Data Analyst - Hourly Intern,QLogic,$18,$18 - $19
1381,Data Systems Analyst,University of Toledo,"$57,504",$55K - $60K
1382,Senior Business Data Analyst,Moody's,"$115,982",$110K - $120K
1383,Sales Data Analyst - Monthly Contractor,LinkedIn,"$5,504",$5K - $6K
1384,Data Analyst V,Chugach Alaska,"$82,674",$80K - $86K
1385,SAP Data Services Software Analyst,AltaFlux,"$63,706",$61K - $67K
1386,Data Analyst II,CoStar Group,"$62,044",$60K - $64K
1387,Network Systems and Data Communications Analyst,Unisoftek,"$66,420",$64K - $69K
1388,Health Data Analyst,WellMed Medical Management,"$72,958",$71K - $76K
1389,Financial Data Analyst,Gifford Fong Assoc,"$64,859",$62K - $68K
1390,Senior Clinical Data Analyst,L.A. Care Health Plan,"$92,359",$89K - $96K
1391,Biostatistics Data Analyst,Astograph,"$57,007",$55K - $59K
1392,Human Resources Data Analyst - Hourly Contractor,Robert Half,$26,$25 - $27
1393,Senior Business Data Analyst,IBM,"$99,398",$96K - $103K
1394,Clinical Data Analyst,Johnson & Johnson,"$106,560",$103K - $111K
1395,Senior Programmer/Analyst Data Warehouse,drugstore.com,"$89,202",$86K - $92K
1396,Business Data Analyst Leader,Mastercard,"$119,770",$115K - $125K
1397,Sr Data Analyst,Arch Systems,"$110,000",$105K - $115K
1398,Data Management Analyst,CACI International,"$46,033",$44K - $48K
1399,Senior Data Analyst,Wisconsin Department of Transportation,"$67,971",$66K - $71K
1400,Product Data Analyst - Hourly Intern,MultiPlan,$11,$10 - $11
1401,Business Data Analyst - Hourly Intern,Sabre,$24,$23 - $25
1402,Data Systems Analyst,WindyCity Technologies,"$65,789",$64K - $68K
1403,Senior Data Mining Analyst,Intuit,"$131,481",$126K - $137K
1404,Quality Assurance Data Analyst,LinkedIn,"$85,215",$82K - $88K
1405,Data Analyst/SQL Developer,Windham Brannon,"$65,383",$63K - $67K
1406,Systems Analyst (Enterprise Data Architect),VisionSoft International,"$72,625",$70K - $75K
1407,Data Analyst - Statistical Assistant,HealthStream,"$36,639",$35K - $38K
1408,Data Quality and Statistical Analyst,United States Probation Office,"$71,265",$68K - $74K
1409,Senior Data Analyst,Carnival,"$82,521",$79K - $85K
1410,Data Warehouse Analyst,Nea Consulting,"$64,057",$61K - $66K
1411,Clinical Data Analyst - Hourly,ATL,$16,$15 - $17
1412,Healthcare Data Analyst,TriWest Healthcare Alliance,"$51,839",$50K - $54K
1413,Data Analyst II,NCI,"$68,221",$66K - $71K
1414,Clinical Data Systems Analyst (Network Administrator Assistant ­ EHR),Muskegon Family Care,"$42,678",$41K - $45K
1415,Junior Data Analyst,Venesco,"$56,099",$54K - $58K
1416,"Senior Analyst, Data Warehouse",CVS Health,"$111,434",$107K - $115K
1417,Junior Data Analyst,DIA Associates,"$59,795",$57K - $62K
1418,Senior Data Analyst,Beaumont Health,"$65,991",$64K - $68K
1419,Associate Data Analyst,Amgen,"$60,280",$57K - $63K
1420,Data Quality Analyst - Hourly,TIAA,$30,$29 - $31
1421,Senior Data Analyst,GREE,"$110,784",$106K - $115K
1422,Business Data Analyst - Hourly,Oracle,$23,$22 - $24
1423,Business Data Analyst,Hunter College,"$52,426",$50K - $54K
1424,Senior Data Analyst,Chubb,"$136,255",$130K - $141K
1425,Systems Data Analyst,Insigma,"$70,534",$68K - $73K
1426,Enrollment Management/Institutional Data Analyst,Portland State University,"$54,653",$52K - $56K
1427,Data and Policy Analyst I - Hourly,Sphere Institute,$30,$29 - $31
1428,Clinical Data Analyst,Montefiore Medical,"$76,143",$74K - $80K
1429,Data Visualization Analyst,Georgia-Pacific,"$73,098",$70K - $76K
1430,Java Programmer/Automation and Data Load Analyst,System Planning Corporation,"$58,886",$56K - $61K
1431,Junior Data Analyst,Belly,"$56,800",$55K - $59K
1432,Healthcare Data Analyst,Inland Empire Health Plan,"$61,229",$59K - $63K
1433,Business Data Analyst,Fujitsu America Inc,"$49,414",$47K - $52K
1434,Senior Data Analyst,InnerWorkings,"$86,333",$82K - $90K
1435,Data Analyst/Programmer,Purdue University,"$71,292",$68K - $74K
1436,Senior Data Integration Analyst,"Blue Cross Blue Shield of Illinois, Montana, New Mexico, Oklahoma & Texas | HCSC","$95,290",$92K - $98K
1437,Senior Data Analyst,Eliza,"$119,220",$115K - $124K
1438,Business Data Analyst,Computershare,"$88,096",$85K - $91K
1439,Data Analyst/Modeler,Data Solutions,"$94,250",$90K - $98K
1440,Data Analyst II,TCF,"$63,043",$60K - $66K
1441,Healthcare Data Analyst,CoverMyMeds,"$83,925",$81K - $88K
1442,Business Data Analyst II,Charter Communications,"$70,996",$68K - $74K
1443,Quality Data Analyst,Agilis Engineering,"$50,943",$49K - $53K
1444,Master Data Analyst,BJ's Wholesale Club,"$45,114",$43K - $47K
1445,Finance Data Analyst - Hourly Intern,NIKE,$20,$20 - $21
1446,Marketing Data Analyst,L Brands,"$73,775",$70K - $76K
1447,Laboratory Data Analyst,Q² Solutions,"$54,551",$52K - $57K
1448,Senior Data Analyst,PDC,"$64,551",$62K - $68K
1449,Data Mining Analyst I,Fannie Mae,"$84,494",$80K - $88K
1450,Customer Data Analyst,Performance Bicycle,"$66,129",$64K - $69K
1451,Junior Data Analyst,Fox & Hound Restaurant,"$56,136",$53K - $59K
1452,Programmer/Data Analyst - Hourly,Creature Comforts Brewing,$15,$15 - $16
1453,Data Integration Analyst,Interfolio,"$52,886",$50K - $55K
1454,Social Data Analyst - Hourly Contractor,Whirlpool Corporation,$28,$27 - $29
1455,Senior Data Analyst,Municipal Securities Rulemaking Board,"$117,572",$113K - $123K
1456,Data Analyst II,UnitedHealth Group,"$85,183",$81K - $89K
1457,Healthcare Data Analyst,Michigan Medicine,"$59,490",$58K - $62K
1458,Data Analyst Co - Hourly Contractor,ModusOne Health,$22,$21 - $23
1459,Business/Financial Data Analyst,J.P. Morgan,"$127,639",$123K - $132K
1460,Junior Data Analyst,ShipCompliant,"$53,071",$51K - $55K
1461,Financial Data Analyst,Cornell University,"$70,444",$68K - $74K
1462,Senior Data Analyst,International SOS,"$77,614",$74K - $81K
1463,Senior Data Analyst,Penn Medicine,"$73,129",$70K - $76K
1464,Programmer Analyst (ETL/Data Warehousing),eTeam,"$88,758",$84K - $92K
1465,Senior Data Analyst,RichRelevance,"$120,900",$116K - $126K
1466,Senior Master Data Analyst,Community Health Systems,"$60,040",$57K - $63K
1467,Practice Group Data Analyst,Morgan Lewis,"$59,000",$57K - $61K
1468,SAP Data Entry Analyst - Hourly,Danaher,$18,$17 - $18
1469,Staff Writer II/Data Analyst,Cornell University,"$75,418",$72K - $78K
1470,Health Data Analyst,Blue Cross and Blue Shield of Nebraska,"$63,017",$60K - $65K
1471,Data Warehouse Analyst,Pactiv,"$84,494",$80K - $88K
1472,Data Analyst III,York Risk Services Group,"$82,554",$80K - $86K
1473,Clinical Data Analyst,Stryker,"$79,329",$76K - $83K
1474,Network Systems and Data Communications Analyst,Skyline Ultd,"$62,288",$59K - $65K
1475,Senior Data Analyst,Novo Nordisk Pharmaceutical Industries,"$115,382",$111K - $121K
1476,Senior Data Analyst,"Penn Foster, Inc","$83,059",$79K - $86K
1477,Research Data Analyst/Epidemiologist - Hourly,Johns Hopkins University,$29,$28 - $30
1478,Senior Data Analyst,ATAC,"$97,957",$94K - $102K
1479,Financial Data Analyst - Contractor,Boston,"$60,280",$57K - $63K
1480,Data Integrity Analyst,United Stationers,"$53,793",$52K - $56K
1481,Health Data Analyst II,Boston Medical Center HealthNet Plan,"$82,468",$80K - $86K
1482,Data Mining Analyst II,Bank of America,"$58,008",$55K - $60K
1483,Business and Data Analyst,eVestment,"$84,060",$80K - $88K
1484,Data Analyst II,Illumina,"$109,267",$105K - $114K
1485,Data Quality Analyst - Hourly,Pitney Bowes,$21,$20 - $22
1486,Healthcare Data Analyst - Hourly,US Navy,$41,$39 - $43
1487,Data Analyst II,Fannie Mae,"$83,942",$81K - $87K
1488,Senior Data Analyst,"Envirosell, Inc.","$64,631",$62K - $68K
1489,Data Analyst II,Ally Financial,"$77,937",$75K - $82K
1490,Data Analyst Support Specialist,Kroger,"$32,457",$31K - $34K
1491,Senior Data Analyst,LTI,"$79,465",$76K - $82K
1492,Data Management Analyst - Hourly,Hamilton Lane Advisors,$19,$18 - $20
1493,Senior Data Analyst,Acurian,"$91,798",$87K - $96K
1494,Financial/Data Analyst - Contractor,UBS,"$53,262",$51K - $56K
1495,Data Analyst II,Heritage Provider Network,"$86,565",$84K - $90K
1496,Network Systems and Data Communications Analyst,RAM CONSULTING,"$65,289",$62K - $68K
1497,Data/Information Analyst (Statistical Analyst) - Hourly,Maxisit,$42,$40 - $44
1498,Data Warehouse Analyst,Fidelis Group,"$52,692",$51K - $55K
1499,Business Data Analyst,Micron Technology,"$75,853",$72K - $79K
1500,Scientific Data Analyst,CAS,"$67,971",$65K - $71K
1501,Network Systems and Data Communications Analyst - Contractor,Cisco Systems,"$111,369",$107K - $116K
1502,Data Analyst II,Northeast Georgia Health System,"$63,000",$60K - $66K
1503,Data Warehouse Technical Analyst,Realtor.com,"$102,277",$98K - $106K
1504,Clinical Data Analyst,cyberThink,"$66,901",$64K - $70K
1505,Reference Data Analyst - Hourly,Wellington Management,$18,$17 - $19
1506,Network and Data Communications Analyst,BRIGHTEN TECHNOLOGIES,"$46,392",$44K - $48K
1507,Senior Business Data Analyst,Credence Management Solutions,"$101,886",$98K - $105K
1508,Human Resources/Learning Services/Data Analyst - Hourly Intern,Bright Horizons Family Solutions,$16,$15 - $17
1509,Data Analyst II,WellPoint,"$83,269",$80K - $87K
1510,Marketing Data Analyst,Lazard Asset Management,"$103,580",$100K - $107K
1511,Senior Data Warehouse Analyst,Cognizant Technology Solutions,"$97,109",$92K - $102K
1512,Senior Data Analyst,SHI International,"$82,516",$79K - $86K
1513,Senior Data Analyst,LatentView Analytics,"$93,735",$90K - $98K
1514,Senior Data Analyst,VMLY&R,"$89,918",$87K - $93K
1515,Master Data Analyst,Technology Services Group UK,"$92,418",$89K - $95K
1516,Senior Data Analyst,UnityPoint Health,"$84,845",$82K - $88K
1517,IT Data Analyst,Yash Technologies,"$61,231",$58K - $64K
1518,Data Management Analyst,BKD,"$46,000",$45K - $48K
1519,Senior Data Analyst,Plymouth Rock Management Co. of New Jersey,"$75,529",$72K - $79K
1520,Senior Business Data Analyst,National Funding,"$93,318",$89K - $98K
1521,Junior Data Analyst,HappiLabs,"$44,997",$44K - $47K
1522,Data Migration Analyst,BNY Mellon,"$50,933",$49K - $53K
1523,Technical Data Analyst,A9.com,"$151,009",$144K - $156K
1524,Data Systems Analyst,Premier Food Safety,"$55,495",$54K - $58K
1525,Data Analyst Intern,Juniper Networks,"$108,347",$104K - $113K
1526,Business Data Analyst,Cornerstone Home Lending,"$67,000",$65K - $69K
1527,Python Data Analyst - Hourly Contractor,Quartz,$71,$68 - $75
1528,Sr. Data Analyst,Neustar,"$76,050",$73K - $80K
1529,Data Reporting Analyst,Grubhub,"$54,509",$53K - $57K
1530,"Data Analyst, Knowledge Management",Barclays Global Investors,"$92,357",$89K - $96K
1531,Data Warehouse Analyst,MathWorks,"$86,104",$83K - $90K
1532,Data Base Administrator/Financial Analyst - Hourly Contractor,Peak Performers,$27,$26 - $28
1533,Financial Data Analyst,State of Washington,"$62,989",$61K - $65K
1534,Data Analyst II,Santander,"$68,247",$65K - $71K
1535,Senior Data Analyst,Datassential,"$63,000",$61K - $66K
1536,Business Data Analyst,AbleVets,"$124,973",$119K - $129K
1537,Senior Data Analyst,Financial Recovery Technologies,"$70,381",$68K - $73K
1538,Data Analyst Intern,IBM,"$72,533",$69K - $76K
1539,Marketing Data Analyst,Canvas InfoTech,"$56,538",$54K - $59K
1540,Lead Health Data Analyst,BCBSNE ,"$87,567",$84K - $91K
1541,Senior Data Analyst,CSG (Conservation Services Group),"$78,316",$75K - $81K
1542,Data Analyst Intern,Taulia,"$65,053",$62K - $68K
1543,Senior Data Analyst,Perfect World Entertainment,"$90,228",$87K - $93K
1544,Lead Data Analyst Finance,University of Chicago,"$72,174",$70K - $75K
1545,Experienced Financial Data Analyst,EY,"$69,969",$67K - $73K
